entity_id,entreprise,score,score_brut,tier,porte,fit,comite_personnes_14j,sponsor_decideur,qui_appeler,son_titre,preuve,canal,play,segment,n_records,signaux_negatifs,perdu_canal_mort,perte,silence
ENT-19082,VespimarPartners Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19089,VespiMedia & Co,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19110,VespinexSoft,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19116,Vespipraconseil SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19117,Vespipraconsulting,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19134,Vespiprasolutions & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19144,Vespiquigroup SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19156,VespiquiSolutions SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19184,Vespirintech SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19186,VespiSoft SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19189,Vespisoldigital & Co,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19192,VespisolFlow Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19194,Vespisolforge,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19207,Vespisolsolutions,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19209,Vespisolutions,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19217,VespitasFood Group,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-19232,VespiTech,0.0,0.0,T3,,B,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-19238,VespivenForge & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19247,VespivenPharma SA,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-19250,VespivenSystems,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19251,Vespiventech France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19266,Vespivialabs,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19273,Vespiviasolutions SARL,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19275,Vespiworks & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19295,Wallicaldynamics France,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19308,WallicalRetail,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19317,WalliDigital,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-19354,Wallifinindustries & Co,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19356,Wallifinlabs SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19367,WalliFood SARL,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-19373,WalligorEnergie Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19394,WalligorWorks,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19396,WallihalConseil & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19404,Wallihalhub,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19422,Wallilexconsulting,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19433,WallilexMedia,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19438,Wallilexsoft SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19439,Wallilexsolutions France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19440,WallilexSystems & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19459,WallilumRetail SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19463,WallilumWorks & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19480,Wallimarpharma France,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19500,WallinexIndustries SAS,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19508,WallinexSystems SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19513,WallipraConseil SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19516,Wallipradigital France,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19531,WallipraPharma SARL,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19534,WallipraTech,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19542,Walliquigroup SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19556,WalliquiTech & Co,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19557,WalliquiWorks & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19591,WallisolForge,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-19592,WallisolGroup,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19603,Wallisolsoft & Co,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-19610,WallitasData & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19630,Wallitastech,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19654,WallivenTech,0.0,0.0,T3,,B,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-19655,WallivenWorks,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19660,Walliviaflow SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19667,Wallivialabs Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19672,Walliviaretail France,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19677,Walliworks SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19684,Yellobelflow & Co,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19685,YellobelFood Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19707,Yellocalhub,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19724,Yellodordynamics,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19725,Yellodorenergie SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19733,YellodorIndustries SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19736,Yellodorlogic & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19738,Yellodormobility SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19745,Yellodorworks,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19747,YelloEnergie,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19749,Yellofinconseil,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19750,Yellofinconsulting,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19765,Yellofinretail,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19780,Yellogorfinance,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19781,Yellogorfood SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19788,Yellogorlabs,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19791,YellogorMedia SAS,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-19805,YellohalEnergie SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19810,Yellohallab,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19817,YellohalRetail & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19846,Yellolexservices SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-19847,Yellolexsoft,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19852,Yellolumconseil SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19856,YellolumDynamics Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19875,YellolumWorks,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19886,YellomarIndustries,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19891,YellomarMobility France,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19898,YellomarWorks SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19901,Yellonexconseil France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19908,YellonexFlow Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-19923,Yellonexsystems,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19947,YellopraSoft SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19963,Yelloquilabs SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-19973,YelloquiWorks,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19989,YellorinMobility SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-19991,Yellorinretail Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-19993,Yellorinsolutions,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20008,YellosolHub,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20012,Yellosollogistics SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20014,YellosolMobility Group,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-20017,Yellosolservices,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-20038,YellotasLabs,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20043,Yellotaspharma SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-20047,YellotasSystems,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20051,YellovenConsulting SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-20060,Yellovenimmo France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20070,YellovenServices France,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20077,Yelloviaflow France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20095,Yelloworks,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-20134,ZephicalLogistics SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20137,Zephicalpharma,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20140,ZephicalTech,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20168,Zephidynamics SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-20169,ZephiEnergie,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20183,ZephifinIndustries,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20184,ZephifinLab,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20199,Zephifood,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20205,ZephigorDynamics SA,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-20206,Zephigorenergie SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20224,ZephigorSolutions,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20225,ZephigorSystems SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-20227,Zephigroup,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20233,Zephihalenergie SAS,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-20236,Zephihalfood,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-20242,Zephihallogic & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20248,Zephihalsolutions,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20256,Zephilexdata & Co,0.0,0.0,T3,,B,0,non,,,,,risque,CLIENT_RENEWAL_ECHUE,2,0.0,0,,aucun_evenement
ENT-20260,Zephilexflow,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20272,ZephilexRetail France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20275,Zephilogic,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20282,Zephilumfinance Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20289,ZephilumIndustries,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-20292,Zephilumlogic SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20300,Zephilumsolutions Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20309,ZephimarFinance,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-20312,Zephimarforge Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20322,Zephimarservices Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20326,ZephimarWorks,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-20334,Zephinexfinance,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-20347,ZephinexServices,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20360,ZephipraFinance SAS,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20365,ZephipraImmo,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-20371,ZephipraMedia,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20379,Zephiprasystems,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-20380,Zephipratech SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20383,Zephiquidata,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20385,Zephiquidynamics,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20386,Zephiquienergie SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20391,ZephiquiImmo SAS,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-20407,ZephirinConseil Group,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-20413,ZephirinHub SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20414,ZEPHIRINIMMO,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20420,ZephirinRetail,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20443,Zephisolpharma & Co,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20451,Zephisystems,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-20460,ZephitasGroup & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-20488,Zephivenlogistics,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20496,Zephivensolutions SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20502,Zephiviadynamics SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-20509,Zephivialogic France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-20512,Zephiviamobility SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-03331,Delfibelworks,7.6,7.598235615111496,T3,,B,1,oui,Hugo Girard,Head of Talent Acquisition,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-16573,SylvalumData SA,7.2,7.168246398031774,T3,,B,1,non,Ines Mercier,Responsable Recrutement,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-18988,VespigorMobility France,7.0,6.964404506368993,T3,,B,1,oui,Chloe Bernard,Directrice RH,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-03463,DelfilexDynamics Group,6.8,6.84201983840873,T3,,B,1,non,Sarah Rousseau,Talent Acquisition Manager,"1 personne active / 14 j, sans demande",email,retention,CLIENT_ACTIF,1,0.0,0,,
ENT-19336,Wallidorsolutions,6.8,6.839265956873709,T3,,B,1,non,Julien Garnier,Talent Acquisition Manager,"1 personne active / 14 j, sans demande",téléphone/LinkedIn (désabonné),new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-16649,SylvapraHub,6.5,6.498019170849885,T3,,B,1,oui,Julien Rossi,Directrice RH,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-17135,Talosolsystems France,6.5,6.498019170849885,T3,,B,1,oui,Alexandre Lambert,Head of Talent Acquisition,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-18342,VectorinData France,6.4,6.407897424718176,T3,,B,1,non,Ines Weber,Chargee de recrutement,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-08332,IvorogorFlow SARL,6.0,6.000128604710493,T3,,B,1,non,Pierre Blanc,HR Manager,"1 personne active / 14 j, sans demande",email,retention,CLIENT_ACTIF,1,0.0,0,,
ENT-07130,HaldehalSolutions,6.0,5.971411145835567,T3,,B,1,non,Claire Garcia,People Ops Manager,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-06854,GrimoquiDigital,5.7,5.670448954566584,T3,,B,0,non,Florian Smit,Directrice RH,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-00910,AxiodorPharma SARL,5.7,5.656854249492381,T3,,B,1,oui,Margaux Fontaine,CHRO,"1 personne active / 14 j, sans demande",téléphone/LinkedIn (pas d'adresse pro),new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-17762,Ulmihalmobility,5.6,5.625749178257083,T3,,B,1,non,Elena Rousseau,,"1 personne active / 14 j, sans demande",téléphone/LinkedIn (pas d'adresse pro),new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-13106,OvalivenMobility,5.6,5.571523605095194,T3,,B,1,non,Nora Martin,HR Business Partner,"1 personne active / 14 j, sans demande",téléphone/LinkedIn (désabonné),retention,CLIENT_ACTIF,1,0.0,0,,
ENT-18962,VespifinLogistics,5.6,5.571523605095194,T3,,B,1,non,Antoine Fischer,Compensation & Benefits Manager,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-16000,StellabelTech,5.5,5.460464384647812,T3,,B,1,oui,Alexandre Petit,VP People,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,1,0.0,0,,
ENT-06586,GalliviaTech,5.3,5.307977536367595,T3,,B,1,non,Sanne Jansen,HR Manager,"1 personne active / 14 j, sans demande",email,reactivation,LOST_REACTIF,1,0.0,0,,
ENT-12906,OvalilumFlow France,5.3,5.278031643091577,T3,,B,1,oui,Chloe Meyer,HR Director,"1 personne active / 14 j, sans demande",email,retention,CLIENT_ACTIF,1,0.0,0,,
ENT-10784,Merigormedia,5.2,5.198415336679908,T3,,B,1,non,Romain Michel,Talent Acquisition Manager,"1 personne active / 14 j, sans demande",téléphone/LinkedIn (désabonné),reactivation,LOST_REACTIF,1,0.0,0,,
ENT-19913,Yellonexindustries,5.2,5.153345579448878,T3,,B,1,non,Thomas Fischer,People Ops Coordinator,"1 personne active / 14 j, sans demande",email,reactivation,LOST_REACTIF,1,0.0,0,,
