contact_id,account_id,first_name,last_name,email,job_title,opted_out,created_date,created_date_parsed,created_date_format,email_clean,email_status,email_domain_root,email_is_duplicate,email_duplicate_count,created_date_flag,persona_tier,entity_id,entity_source,is_orphan,person_primary,duplicate_of,title_from_copy,email_multi_entity,is_bot
CON-023778,ACC-009293,Nicolas,Chevalier,nicolas@ovalimarconseil.io,Recruiter,false,2022-08-05,2022-08-05,iso,nicolas@ovalimarconseil.io,ok,ovalimarconseil,1,2,,utilisateur,ENT-12924,account,0,1,,1,0,0
CON-069293,ACC-027122,Margaux,Andre,margaux@terracalimmo.fr,HR Intern,false,17/11/2022,2022-11-17,dmy,margaux@terracalimmo.fr,ok,terracalimmo,0,,,bruit,ENT-17238,account,0,1,,0,0,0
CON-022233,ACC-008693,Guillaume,Bonnet,guillaume.bonnet@axiolab.fr,People Ops Manager,false,04/17/19,2019-04-17,mdy,guillaume.bonnet@axiolab.fr,ok,axiolab,0,,,champion,ENT-00989,account,0,1,,0,0,0
CON-013197,ACC-005143,Lea,Muller,lea.muller@roccarinindustries.io,Chargee de recrutement,false,23/04/2024,2024-04-23,dmy,lea.muller@roccarinindustries.io,ok,roccarinindustries,0,,,utilisateur,ENT-15063,account,0,1,,0,0,0
CON-050043,ACC-019669,Quentin,Lambert,quentin@lorrimarretail.co,Responsable Recrutement,false,2020-08-25,2020-08-25,iso,quentin@lorrimarretail.co,ok,lorrimarretail,0,,,champion,ENT-09653,account,0,1,,0,0,0
CON-028117,ACC-011033,Anais,Chevalier,anais.chevalier@quantisolfood.fr,HRBP,false,2026-02-27,2026-02-27,iso,anais.chevalier@quantisolfood.fr,ok,quantisolfood,0,,,champion,ENT-14269,account,0,1,,0,0,0
CON-053154,ACC-020861,Felix,Petit,felix.petit@wallibellab.io,People Ops Coordinator,false,27/11/2022,2022-11-27,dmy,felix.petit@wallibellab.io,ok,wallibellab,0,,,utilisateur,ENT-19285,account,0,1,,0,0,0
CON-038234,ACC-015021,Elise,Fournier,elise.fournier@stellalexfinance.com,HR Director,false,02/10/2021,2021-10-02,dmy,elise.fournier@stellalexfinance.com,ok,stellalexfinance,0,,,buyer,ENT-16139,account,0,1,,0,0,0
CON-061119,ACC-023969,Anais,Michel,anais.michel@haldefinpharma.com,Executive Assistant,false,10/01/18,2018-10-01,mdy,anais.michel@haldefinpharma.com,ok,haldefinpharma,0,,,bruit,ENT-07085,account,0,1,,0,0,0
CON-072226,ACC-028296,Pablo,Bonnet,pablo.bonnet@fernomarhub.com,Charge de recrutement,false,05/14/24,2024-05-14,mdy,pablo.bonnet@fernomarhub.com,ok,fernomarhub,0,,,utilisateur,ENT-05581,account,0,1,,0,0,0
CON-035305,ACC-013873,Greta,Moreau,gmoreau@novahalenergie.fr,HR Intern,false,18/10/2022,2022-10-18,dmy,gmoreau@novahalenergie.fr,ok,novahalenergie,0,,,bruit,ENT-12027,account,0,1,,0,0,0
CON-025089,ACC-009827,Ines,Lefebvre,ines.lefebvre@perririnsystems.io,Head of HR Operations,false,06/10/26,2026-06-10,mdy,ines.lefebvre@perririnsystems.io,ok,perririnsystems,0,,,buyer,ENT-13441,account,0,1,,0,0,0
CON-049716,ACC-019538,Elena,Garcia,elena@haldesolindustries.io,,false,05/08/2023,2023-08-05,dmy,elena@haldesolindustries.io,ok,haldesolindustries,0,,,sans_titre,ENT-07317,account,0,1,,0,0,0
CON-062299,ACC-024414,Pierre,Faure,pierre.faure@mavibelimmo.fr,Directrice RH,false,2022-08-11,2022-08-11,iso,pierre.faure@mavibelimmo.fr,ok,mavibelimmo,0,,,buyer,ENT-10267,account,0,1,,0,0,0
CON-072094,ACC-028246,Guillaume,Jansen,guillaume@vespirinconseil.fr,HR Assistant,false,2019-05-16,2019-05-16,iso,guillaume@vespirinconseil.fr,ok,vespirinconseil,0,,,utilisateur,ENT-19161,account,0,1,,0,0,0
CON-015064,ACC-005884,Sarah,Rossi,sarah.rossi@gallimarservices.fr,People Ops Coordinator,false,25/02/2024,2024-02-25,dmy,sarah.rossi@gallimarservices.fr,ok,gallimarservices,0,,,utilisateur,ENT-06384,account,0,1,,0,0,0
CON-012467,ACC-004848,Sarah,Martin,sarah@nordipartners.com,,false,11/11/2026,,dmy,sarah@nordipartners.com,ok,nordipartners,0,,future,sans_titre,ENT-11726,account,0,1,,0,0,0
CON-014726,ACC-005748,Pauline,Ferrari,pauline@vectocalpartners.com,Office Manager,false,14/04/2025,2025-04-14,dmy,pauline@vectocalpartners.com,ok,vectocalpartners,0,,,bruit,ENT-18076,account,0,1,,0,0,0
CON-005014,ACC-001933,Felix,Mercier,felix.mercier@ulmibelgroup.co,Office Manager,false,22/11/2020,2020-11-22,dmy,felix.mercier@ulmibelgroup.co,ok,ulmibelgroup,0,,,bruit,ENT-17629,account,0,1,,0,0,0
CON-047259,ACC-018556,Bastien,Petit,bastien@zephihaldata.co,Charge de recrutement,false,2018-07-29,2018-07-29,iso,bastien@zephihaldata.co,ok,zephihaldata,0,,,utilisateur,ENT-20230,account,0,1,,0,0,0
CON-005447,ACC-002089,Quentin,Mercier,quentin.mercier@ardentasconseil.fr,Responsable Recrutement,false,19/05/2026,2026-05-19,dmy,quentin.mercier@ardentasconseil.fr,ok,ardentasconseil,0,,,champion,ENT-00775,account,0,1,,0,0,0
CON-071983,ACC-028205,Julien,Petit,jpetit@primovenindustries.io,HRBP,true,29/09/2026,,dmy,jpetit@primovenindustries.io,ok,primovenindustries,0,,future,champion,ENT-13913,account,0,1,,0,0,0
CON-016190,ACC-006341,Alexandre,Rousseau,alexandre@altagorimmo.co,Recruiter,true,09/23/22,2022-09-23,mdy,alexandre@altagorimmo.co,ok,altagorimmo,0,,,utilisateur,ENT-00119,account,0,1,,0,0,0
CON-019210,ACC-007527,Pierre,Rousseau,pierre@neomarmedia.co,HR Business Partner,false,07/15/23,2023-07-15,mdy,pierre@neomarmedia.co,ok,neomarmedia,0,,,champion,ENT-11288,account,0,1,,0,0,0
CON-046294,ACC-018168,Sophie,Smit,sophie.smit@wallihub.com,HR Assistant,false,2025-06-13,2025-06-13,iso,sophie.smit@wallihub.com,ok,wallihub,0,,,utilisateur,ENT-19416,account,0,1,,0,0,0
CON-010507,ACC-004079,Marion,Navarro,marion.navarro@primosolenergie.com,Office Manager,false,08/18/23,2023-08-18,mdy,marion.navarro@primosolenergie.com,ok,primosolenergie,0,,,bruit,ENT-13858,account,0,1,,0,0,0
CON-035439,ACC-013922,Nora,Faure,nora.faure@gallirinlogic.com,Talent Acquisition Specialist,false,2023-08-04,2023-08-04,iso,nora.faure@gallirinlogic.com,ok,gallirinlogic,0,,,utilisateur,ENT-06479,account,0,1,,0,0,0
CON-032435,ACC-012721,Romain,Roux,romain.roux@novacaldigital.eu,HR Officer,false,2018-12-03,2018-12-03,iso,romain.roux@novacaldigital.eu,ok,novacaldigital,0,,,utilisateur,ENT-11923,account,0,1,,0,0,0
CON-066656,ACC-026087,Lucas,Jansen,lucas.jansen@lumilexlab.fr,Office Manager,false,05/20/23,2023-05-20,mdy,lucas.jansen@lumilexlab.fr,ok,lumilexlab,0,,,bruit,ENT-10016,account,0,1,,0,0,0
CON-073446,ACC-028761,Diego,Weber,diego.weber@stellalumsolutions.fr,VP Human Resources,false,09/06/2025,2025-06-09,dmy,diego.weber@stellalumsolutions.fr,ok,stellalumsolutions,0,,,buyer,ENT-16176,account,0,1,,0,0,0
CON-015803,ACC-006189,Elena,Rousseau,elena@sylvadorworks.fr,Charge de recrutement,false,04/16/26,2026-04-16,mdy,elena@sylvadorworks.fr,ok,sylvadorworks,0,,,utilisateur,ENT-16474,account,0,1,,0,0,0
CON-001843,ACC-000712,Chloe,Meyer,chloe@ederiworks.com,HR Manager,false,2026-07-29,,iso,chloe@ederiworks.com,ok,ederiworks,0,,future,champion,ENT-04559,account,0,1,,0,0,0
CON-048961,ACC-019237,Jan,Visser,jan@sylvafinworks.co,Talent Acquisition Manager,true,10/11/2024,2024-11-10,dmy,jan@sylvafinworks.co,ok,sylvafinworks,0,,,champion,ENT-16500,account,0,1,,0,0,0
CON-044584,ACC-017506,Romain,Muller,,Head of People,false,31/05/2020,2020-05-31,dmy,,missing,,0,,,buyer,ENT-11528,account,0,1,,0,0,0
CON-071114,ACC-027846,Guillaume,Martin,gmartin@grimohalenergie.fr,COO,false,2022-07-08,2022-07-08,iso,gmartin@grimohalenergie.fr,ok,grimohalenergie,0,,,buyer,ENT-06716,account,0,1,,0,0,0
CON-074623,ACC-029231,Margaux,Muller,mmuller@mavilexlogic.co,HR Officer,false,2026-05-03,2026-05-03,iso,mmuller@mavilexlogic.co,ok,mavilexlogic,0,,,utilisateur,ENT-10419,account,0,1,,0,0,0
CON-044233,ACC-017373,Pierre,Rossi,pierre@vertinexdynamics.fr,Head of People,false,19/05/2022,2022-05-19,dmy,pierre@vertinexdynamics.fr,ok,vertinexdynamics,0,,,buyer,ENT-18688,account,0,1,,0,0,0
CON-056076,ACC-021972,Nicolas,Garcia,nicolas@cendralummobility.fr,Executive Assistant,false,12/21/22,2022-12-21,mdy,nicolas@cendralummobility.fr,ok,cendralummobility,0,,,bruit,ENT-02693,account,0,1,,0,0,0
CON-041276,ACC-016220,Maxime,Laurent,maxime.laurent@ivorovenworks.com,HR Assistant,false,05/27/20,2020-05-27,mdy,maxime.laurent@ivorovenworks.com,ok,ivorovenworks,0,,,utilisateur,ENT-08613,account,0,1,,0,0,0
CON-042360,ACC-016647,Bastien,Blanc,bastien.blanc@lorrisoldata.eu,,false,25/07/2022,2022-07-25,dmy,bastien.blanc@lorrisoldata.eu,ok,lorrisoldata,0,,,sans_titre,ENT-09758,account,0,1,,0,0,0
CON-027106,ACC-010629,Elise,Simon,elise.simon@vectobelconseil.fr,Executive Assistant,false,12/29/18,2018-12-29,mdy,elise.simon@vectobelconseil.fr,ok,vectobelconseil,0,,,bruit,ENT-18036,account,0,1,,0,0,0
CON-031368,ACC-012320,Camille,Meyer,camille@lumipradynamics.com,HR Officer,false,15/02/2023,2023-02-15,dmy,camille@lumipradynamics.com,ok,lumipradynamics,0,,,utilisateur,ENT-10095,account,0,1,,0,0,0
CON-067567,ACC-026440,Lars,Laurent,lars.laurent@estevalexconsulting.com,Office Manager,false,09/11/20,2020-09-11,mdy,lars.laurent@estevalexconsulting.com,ok,estevalexconsulting,0,,,bruit,ENT-04702,account,0,1,,0,0,0
CON-066798,ACC-026143,Ines,Durand,ines.durand@talotasforge.fr,HR Business Partner,false,2026-11-22,,iso,ines.durand@talotasforge.fr,ok,talotasforge,0,,future,champion,ENT-17145,account,0,1,,0,0,0
CON-041380,ACC-016256,Elise,Rossi,elise.rossi@serenisolhub.com,VP Human Resources,false,07/08/2022,2022-08-07,dmy,elise.rossi@serenisolhub.com,ok,serenisolhub,0,,,buyer,ENT-15502,account,0,1,,0,0,0
CON-045980,ACC-018041,Quentin,Boyer,quentin.boyer@primolexdynamics.com,Talent Acquisition Manager,true,11/29/19,2019-11-29,mdy,quentin.boyer@primolexdynamics.com,ok,primolexdynamics,0,,,champion,ENT-13695,account,0,1,,0,0,0
CON-015068,ACC-005885,Alexandre,Boyer,alexandre.boyer@vertitech.com,HR Manager,false,05/29/23,2023-05-29,mdy,alexandre.boyer@vertitech.com,ok,vertitech,0,,,champion,ENT-18825,account,0,1,,0,0,0
CON-069192,ACC-027084,Romain,Vincent,rvincent@vertiquiservices.eu,Talent Acquisition Manager,false,13/03/2023,2023-03-13,dmy,rvincent@vertiquiservices.eu,ok,vertiquiservices,0,,,champion,ENT-18745,account,0,1,,0,0,0
CON-004550,ACC-001752,Antoine,Navarro,antoine@yellopraflow.com,Responsable Recrutement,false,05/25/21,2021-05-25,mdy,antoine@yellopraflow.com,ok,yellopraflow,0,,,champion,ENT-19933,account,0,1,,0,0,0
CON-074292,ACC-029103,Pauline,Lefebvre,pauline.lefebvre@cauriquiservices.com,HR Business Partner,false,2020-06-21,2020-06-21,iso,pauline.lefebvre@cauriquiservices.com,ok,cauriquiservices,1,2,,champion,ENT-02370,account,0,0,CON-022291,0,0,0
CON-040629,ACC-015969,Anais,Fournier,afournier@terrasolpartners.io,HR Manager,false,03/04/25,2025-03-04,mdy,afournier@terrasolpartners.io,ok,terrasolpartners,0,,,champion,ENT-17542,account,0,1,,0,0,0
CON-045729,ACC-017953,Quentin,Smit,qsmit@galligorenergie.com,People Ops Coordinator,false,16/05/2027,,dmy,qsmit@galligorenergie.com,ok,galligorenergie,0,,future,utilisateur,ENT-06276,account,0,1,,0,0,0
CON-048789,ACC-019166,Lea,Dupont,lea.dupont@corticallab.io,HR Assistant,false,2024-11-28,2024-11-28,iso,lea.dupont@corticallab.io,ok,corticallab,0,,,utilisateur,ENT-02951,account,0,1,,0,0,0
CON-010702,ACC-004161,Bastien,Garnier,bgarnier@neonextech.io,Head of HR Operations,false,11/03/2020,2020-03-11,dmy,bgarnier@neonextech.io,ok,neonextech,0,,,buyer,ENT-11320,account,0,1,,0,0,0
CON-025969,ACC-010183,Florian,Muller,florian@neosolpharma.io,People Ops Coordinator,false,03/17/25,2025-03-17,mdy,florian@neosolpharma.io,ok,neosolpharma,0,,,utilisateur,ENT-11415,account,0,1,,0,0,0
CON-017872,ACC-007010,Diego,Muller,dmuller@vespifinsolutions.io,Recruiter,false,10/24/25,2025-10-24,mdy,dmuller@vespifinsolutions.io,ok,vespifinsolutions,0,,,utilisateur,ENT-18968,account,0,1,,0,0,0
CON-036715,ACC-014426,Thomas,Michel,thomas@nordihaldigital.io,Chargee de recrutement,false,2019-01-01,2019-01-01,iso,thomas@nordihaldigital.io,ok,nordihaldigital,0,,,utilisateur,ENT-11615,account,0,1,,0,0,0
CON-018801,ACC-007367,Femke,Fischer,ffischer@merimarworks.eu,HRBP,false,2019-05-15,2019-05-15,iso,ffischer@merimarworks.eu,ok,merimarworks,0,,,champion,ENT-10888,account,0,1,,0,0,0
CON-042166,ACC-016565,Greta,Rousseau,greta@vespiquisoft.com,Recruiter,false,2019-01-29,2019-01-29,iso,greta@vespiquisoft.com,ok,vespiquisoft,0,,,utilisateur,ENT-19155,account,0,1,,0,0,0
CON-002712,ACC-001049,Margaux,Leroy,margaux.leroy@walliconseil.com,Office Manager,false,04/07/2021,2021-07-04,dmy,margaux.leroy@walliconseil.com,ok,walliconseil,0,,,bruit,ENT-19314,account,0,1,,0,0,0
CON-011801,ACC-004590,Camille,Garcia,camille@vectoindustries.eu,Chargee de recrutement,false,2022-12-17,2022-12-17,iso,camille@vectoindustries.eu,ok,vectoindustries,0,,,utilisateur,ENT-18192,account,0,1,,0,0,0
CON-068748,ACC-026899,Quentin,Michel,quentin@stellamarlogic.fr,Executive Assistant,false,04/07/2024,2024-07-04,dmy,quentin@stellamarlogic.fr,ok,stellamarlogic,0,,,bruit,ENT-16192,account,0,1,,0,0,0
CON-003358,ACC-001287,Manon,Bernard,manon@rapihalimmo.co,Compensation & Benefits Manager,false,27/05/2025,2025-05-27,dmy,manon@rapihalimmo.co,ok,rapihalimmo,0,,,champion,ENT-14481,account,0,1,,0,0,0
CON-037864,ACC-014879,Emil,Lambert,emil.lambert@ederitasdynamics.io,Talent Acquisition Manager,true,04/18/21,2021-04-18,mdy,emil.lambert@ederitasdynamics.io,ok,ederitasdynamics,0,,,champion,ENT-04497,account,0,1,,0,0,0
CON-058463,ACC-022914,Marta,Blanc,marta.blanc@terratasmedia.com,Head of HR Operations,false,01/13/20,2020-01-13,mdy,marta.blanc@terratasmedia.com,ok,terratasmedia,0,,,buyer,ENT-17565,account,0,1,,0,0,0
CON-054839,ACC-021502,Sarah,Weber,sarah.weber@juntobelsoft.com,,false,2023-03-26,2023-03-26,iso,sarah.weber@juntobelsoft.com,ok,juntobelsoft,0,,,sans_titre,ENT-08650,account,0,1,,0,0,0
CON-070759,ACC-027692,Felix,Laurent,felix.laurent@estevalumenergie.co,Compensation & Benefits Manager,false,2019-09-06,2019-09-06,iso,felix.laurent@estevalumenergie.co,ok,estevalumenergie,0,,,champion,ENT-04730,account,0,1,,0,0,0
CON-066782,ACC-026137,Lars,Simon,lars.simon@lorrifood.fr,Recruiter,false,04/24/24,2024-04-24,mdy,lars.simon@lorrifood.fr,ok,lorrifood,0,,,utilisateur,ENT-09533,account,0,1,,0,0,0
CON-002503,ACC-000967,Elise,Andre,elise.andre@ivoronexconseil.fr,,false,06/06/2024,2024-06-06,dmy,elise.andre@ivoronexconseil.fr,ok,ivoronexconseil,0,,,sans_titre,ENT-08441,account,0,1,,0,0,0
CON-028725,ACC-011270,Maxime,Mercier,maxime.mercier@vespilexmedia.com,COO,false,10/12/19,2019-10-12,mdy,maxime.mercier@vespilexmedia.com,ok,vespilexmedia,0,,,buyer,ENT-19032,account,0,1,,0,0,0
CON-008457,ACC-003275,Florian,Weber,florian@lorrilexlogic.com,HR Assistant,false,21/01/2019,2019-01-21,dmy,florian@lorrilexlogic.com,ok,lorrilexlogic,0,,,utilisateur,ENT-09595,account,0,1,,0,0,0
CON-041118,ACC-016155,Claire,Navarro,,,false,03/16/19,2019-03-16,mdy,,missing,,0,,,sans_titre,ENT-09857,account,0,1,,0,0,0
CON-023199,ACC-009065,Greta,Lefebvre,greta.lefebvre@iberitasenergie.com,Talent Acquisition Specialist,false,11/11/2026,,dmy,greta.lefebvre@iberitasenergie.com,ok,iberitasenergie,0,,future,utilisateur,ENT-08163,account,0,1,,0,0,0
CON-075831,ACC-029713,Lea,Leroy,lea.leroy@dorionexservices.com,HR Intern,false,08/05/2020,2020-05-08,dmy,lea.leroy@dorionexservices.com,ok,dorionexservices,0,,,bruit,ENT-03983,account,0,1,,0,0,0
CON-053134,ACC-020852,Lucas,Petit,lucas.petit@flexinextech.com,HR Manager,false,08/23/26,,mdy,lucas.petit@flexinextech.com,ok,flexinextech,0,,future,champion,ENT-06011,account,0,1,,0,0,0
CON-018371,ACC-007196,Camille,Meyer,camille.meyer@yellofinretail.io,Talent Acquisition Specialist,false,20/02/2027,,dmy,camille.meyer@yellofinretail.io,ok,yellofinretail,0,,future,utilisateur,ENT-19765,account,0,1,,0,0,0
CON-031352,ACC-012315,Thomas,Dupont,thomas@delfimobility.io,CEO,false,28/10/2019,2019-10-28,dmy,thomas@delfimobility.io,ok,delfimobility,0,,,buyer,ENT-03531,account,0,1,,0,0,0
CON-017435,ACC-006846,Pierre,Smit,psmit@lorrifinforge.com,CHRO,false,08/26/26,,mdy,psmit@lorrifinforge.com,ok,lorrifinforge,0,,future,buyer,ENT-09516,account,0,1,,0,0,0
CON-060816,ACC-023848,Jan,Weber,,Talent Acquisition Manager,false,13/07/2027,,dmy,,missing,,0,,future,champion,ENT-07618,account,0,1,,0,0,0
CON-015915,ACC-006234,Nicolas,Garnier,nicolas@estevapartners.fr,Talent Acquisition Manager,false,2022-04-29,2022-04-29,iso,nicolas@estevapartners.fr,ok,estevapartners,0,,,champion,ENT-04790,account,0,1,,0,0,0
CON-044834,ACC-017612,Lars,Vincent,lvincent@gallimarsolutions.com,HR Assistant,false,2027-02-02,,iso,lvincent@gallimarsolutions.com,ok,gallimarsolutions,0,,future,utilisateur,ENT-06386,account,0,1,,0,0,0
CON-006731,ACC-002595,Romain,Garcia,rgarcia@ovalihaldigital.com,Head of HR Operations,false,2026-07-07,2026-07-07,iso,rgarcia@ovalihaldigital.com,ok,ovalihaldigital,0,,emails_avant_creation,buyer,ENT-12850,account,0,1,,0,0,0
CON-073038,ACC-028600,Emma,Fischer,emma.fischer@@ovaliviatech.eu,HR Manager,false,2024-06-30,2024-06-30,iso,emma.fischer@ovaliviatech.eu,repaired,ovaliviatech,0,,,champion,ENT-13134,account,0,1,,0,0,0
CON-040439,ACC-015886,Lucas,Ferrari,lucas.ferrari@grimotasmedia.com,Office Manager,false,22/12/2020,2020-12-22,dmy,lucas.ferrari@grimotasmedia.com,ok,grimotasmedia,0,,,bruit,ENT-06941,account,0,1,,0,0,0
CON-004253,ACC-001640,Romain,Lambert,romain.lambert@ulmilogic.io,Recruiter,false,13/10/2027,,dmy,romain.lambert@ulmilogic.io,ok,ulmilogic,0,,future,utilisateur,ENT-17799,account,0,1,,0,0,0
CON-002273,ACC-000877,Pauline,Smit,pauline@yelloenergie.fr,Compensation & Benefits Manager,false,05/22/24,2024-05-22,mdy,pauline@yelloenergie.fr,ok,yelloenergie,0,,,champion,ENT-19747,account,0,1,,0,0,0
CON-026207,ACC-010284,Greta,Boyer,greta.boyer@nordipraflow.co,People Ops Coordinator,false,06/13/25,2025-06-13,mdy,greta.boyer@nordipraflow.co,ok,nordipraflow,0,,,utilisateur,ENT-11734,account,0,1,,0,0,0
CON-036245,ACC-014241,Laura,Laurent,laura.laurent@roccadorflow.com,Office Manager,false,10/10/20,2020-10-10,mdy,laura.laurent@roccadorflow.com,ok,roccadorflow,0,,,bruit,ENT-14811,account,0,1,,0,0,0
CON-014666,ACC-005722,Nora,Rousseau,nrousseau@quantisolconseil.com,,false,05/02/20,2020-05-02,mdy,nrousseau@quantisolconseil.com,ok,quantisolconseil,0,,,sans_titre,ENT-14264,account,0,1,,0,0,0
CON-045966,ACC-018035,Alexandre,Smit,alexandre@sylvaquiflow.com,HRBP,false,05/09/27,,mdy,alexandre@sylvaquiflow.com,ok,sylvaquiflow,0,,future,champion,ENT-16668,account,0,1,,0,0,0
CON-069333,ACC-027140,Emil,Moreau,emoreau@lumiquimobility.fr,,false,2023-08-08,2023-08-08,iso,emoreau@lumiquimobility.fr,ok,lumiquimobility,0,,,sans_titre,ENT-10131,account,0,1,,0,0,0
CON-036054,ACC-014167,Marion,Visser,marion.visser@axiomarlab.co,Head of Talent Acquisition,true,2027-09-20,,iso,marion.visser@axiomarlab.co,ok,axiomarlab,0,,future,buyer,ENT-01046,account,0,1,,0,0,0
CON-012879,ACC-005015,Diego,Navarro,dnavarro@altaviaservices.eu,Compensation & Benefits Manager,false,05/28/21,2021-05-28,mdy,dnavarro@altaviaservices.eu,ok,altaviaservices,0,,,champion,ENT-00428,account,0,1,,0,0,0
CON-076043,ACC-029796,Pablo,Durand,pablo.durand@terrarinmobility.com,CEO,false,03/10/24,2024-03-10,mdy,pablo.durand@terrarinmobility.com,ok,terrarinmobility,0,,,buyer,ENT-17517,account,0,1,,0,0,0
CON-025944,ACC-010172,Greta,Martin,gmartin@cendradormobility.co,Chief People Officer,false,10/15/22,2022-10-15,mdy,gmartin@cendradormobility.co,ok,cendradormobility,0,,,buyer,ENT-02562,account,0,1,,0,0,0
CON-029673,ACC-011665,Antoine,Moreau,antoine@cendraquimobility.com,Compensation & Benefits Manager,false,14/02/2027,,dmy,antoine@cendraquimobility.com,ok,cendraquimobility,0,,future,champion,ENT-02792,account,0,1,,0,0,0
CON-012084,ACC-004702,Nicolas,Durand,nicolas.durand@lumimarconsulting.com,Charge de recrutement,false,2021-10-28,2021-10-28,iso,nicolas.durand@lumimarconsulting.com,ok,lumimarconsulting,0,,,utilisateur,ENT-10049,account,0,1,,0,0,0
CON-074280,ACC-029100,Alexandre,Chevalier,alexandre .chevalier@juntodigital.fr,Talent Acquisition Manager,false,26/09/2020,2020-09-26,dmy,alexandre.chevalier@juntodigital.fr,repaired,juntodigital,0,,,champion,ENT-08675,account,0,1,,0,0,0
CON-050198,ACC-019726,Laura,Fischer,laura.fischer@novarinmobility.com,HR Officer,false,2024-05-27,2024-05-27,iso,laura.fischer@novarinmobility.com,ok,novarinmobility,0,,,utilisateur,ENT-12206,account,0,1,,0,0,0
CON-006938,ACC-002674,Sanne,Roux,sanne@juntogorfood.io,Head of HR Operations,false,05/13/22,2022-05-13,mdy,sanne@juntogorfood.io,ok,juntogorfood,0,,,buyer,ENT-08735,account,0,1,,0,0,0
CON-035945,ACC-014124,Pierre,Girard,pgirard@altasolworks.eu,People Ops Manager,false,2022-10-24,2022-10-24,iso,pgirard@altasolworks.eu,ok,altasolworks,0,,,champion,ENT-00357,account,0,1,,0,0,0
CON-009323,ACC-003621,Lars,Simon,lars@vertiquienergie.fr,Head of HR Operations,false,2018-08-26,2018-08-26,iso,lars@vertiquienergie.fr,ok,vertiquienergie,0,,,buyer,ENT-18732,account,0,1,,0,0,0
CON-033210,ACC-013021,Greta,Garcia,ggarcia@altaquilogic.io,VP People,false,03/20/23,2023-03-20,mdy,ggarcia@altaquilogic.io,ok,altaquilogic,0,,,buyer,ENT-00295,account,0,1,,0,0,0
CON-044184,ACC-017350,Jan,Navarro,jan.navarro@rapibelsolutions.io,VP People,false,2018-06-12,2018-06-12,iso,jan.navarro@rapibelsolutions.io,ok,rapibelsolutions,0,,,buyer,ENT-14374,account,0,1,,0,0,0
CON-043117,ACC-016929,Anais,Simon,anais.simon@gmail.com,HR Director,false,2021-08-08,2021-08-08,iso,anais.simon@gmail.com,personal,,1,4,,buyer,ENT-01232,account,0,1,,0,1,0
CON-008653,ACC-003352,Quentin,Dubois,quentin.dubois@altatasfood.io,HR Director,false,05/04/19,2019-05-04,mdy,quentin.dubois@altatasfood.io,ok,altatasfood,0,,,buyer,ENT-00365,account,0,1,,0,0,0
CON-041728,ACC-016384,Sarah,Jansen,sjansen@optidorfood.com,HRBP,false,05/07/26,2026-05-07,mdy,sjansen@optidorfood.com,ok,optidorfood,0,,,champion,ENT-12359,account,0,1,,0,0,0
CON-063625,ACC-024906,Marta,Simon,marta@stelladormobility.com,HR Officer,true,06/16/26,2026-06-16,mdy,marta@stelladormobility.com,ok,stelladormobility,0,,,utilisateur,ENT-16043,account,0,1,,0,0,0
CON-074730,ACC-029276,Jonas,Guerin,jonas.guerin@gallirinmedia.com,Head of Talent Acquisition,false,2027-08-10,,iso,jonas.guerin@gallirinmedia.com,ok,gallirinmedia,0,,future,buyer,ENT-06481,account,0,1,,0,0,0
CON-007025,ACC-002706,Vincent,Bernard,vincent.bernard@roccarinpartners.eu,Directeur RH,false,03/08/23,2023-03-08,mdy,vincent.bernard@roccarinpartners.eu,ok,roccarinpartners,0,,,buyer,ENT-15069,account,0,1,,0,0,0
CON-037830,ACC-014868,Diego,Blanc,diego.blanc@stellasolmobility.eu,HR Assistant,false,06/04/19,2019-06-04,mdy,diego.blanc@stellasolmobility.eu,ok,stellasolmobility,0,,,utilisateur,ENT-16327,account,0,1,,0,0,0
CON-047213,ACC-018538,Lea,Roux,,HR Assistant,false,2020-05-03,2020-05-03,iso,,missing,,0,,,utilisateur,ENT-08387,account,0,1,,0,0,0
CON-073321,ACC-028713,Marion,Bonnet,marion.bonnet@vectomarfinance.fr,Head of Talent Acquisition,false,22/07/2021,2021-07-22,dmy,marion.bonnet@vectomarfinance.fr,ok,vectomarfinance,0,,,buyer,ENT-18251,account,0,1,,0,0,0
CON-051670,ACC-020279,Sophie,Michel,,Office Manager,false,10/09/22,2022-10-09,mdy,,missing,,0,,,bruit,ENT-08451,account,0,1,,0,0,0
CON-036635,ACC-014393,Thomas,Fontaine,thomas.fontaine@fabrilumdata.com,CEO,false,04/13/23,2023-04-13,mdy,thomas.fontaine@fabrilumdata.com,ok,fabrilumdata,0,,,buyer,ENT-05138,account,0,1,,0,0,0
CON-020841,ACC-008165,Nora,Ferrari,nora.ferrari@meriquienergie.eu,Recruiter,false,2021-01-27,2021-01-27,iso,nora.ferrari@meriquienergie.eu,ok,meriquienergie,0,,,utilisateur,ENT-10947,account,0,1,,0,0,0
CON-039219,ACC-015403,Lea,Dupont,lea@talotasfood.co,HR Manager,false,2025-01-25,2025-01-25,iso,lea@talotasfood.co,ok,talotasfood,0,,,champion,ENT-17144,account,0,1,,0,0,0
CON-026474,ACC-010389,Diego,Martin,diego.martin@vectotasservices.fr,People Ops Manager,false,02/05/23,2023-02-05,mdy,diego.martin@vectotasservices.fr,ok,vectotasservices,0,,,champion,ENT-18403,account,0,1,,0,0,0
