entity_id,contact_id,nom,titre,persona,score,detail
ENT-17116,CON-025164,Julie Fischer,Charge de recrutement,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-16078,CON-035138,Antoine Simon,HR Officer,utilisateur,0.1305825844944186,clic email 05-31 (0.1305825844944186)
ENT-16078,CON-035136,Marta Muller,Head of Talent Acquisition,buyer,0.1088188204120155,clic email 05-21 (0.1088188204120155)
ENT-02737,CON-059346,Anais Mercier,Charge de recrutement,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-19730,CON-054799,Diego Bernard,,sans_titre,0.05440941020600775,clic email 05-21 (0.05440941020600775)
ENT-14891,CON-006994,Sarah Navarro,Head of HR Operations,buyer,0.1088188204120155,clic email 05-21 (0.1088188204120155)
ENT-05308,CON-045321,Alexandre Vincent,HR Intern,bruit,0.0,commentaire LinkedIn 05-21 (0.0)
ENT-07562,CON-049544,Nora Dubois,Head of HR Operations,buyer,0.027204705103003875,like LinkedIn 05-21 (0.027204705103003875)
ENT-07562,CON-049543,Nicolas Fournier,HR Intern,bruit,0.0,clic email 06-28 (0.0)
ENT-05362,CON-074058,Camille Petit,Executive Assistant,bruit,0.0,clic email 05-21 (0.0)
ENT-12550,CON-024690,Elise Blanc,Chargee de recrutement,utilisateur,2.728289819718716,commentaire LinkedIn 07-18 (2.728289819718716)
ENT-12550,CON-024688,Antoine Smit,Recruiter,utilisateur,0.7917047464637365,clic email 06-26 (0.7917047464637365)
ENT-12550,CON-024687,Greta Rousseau,Recruiter,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-05902,CON-013209,Thomas Fournier,Head of HR Operations,buyer,0.1088188204120155,clic email 05-21 (0.1088188204120155)
ENT-10721,CON-067632,Femke Lambert,VP People,buyer,0.1088188204120155,clic email 05-21 (0.1088188204120155)
ENT-03776,CON-045322,Emil Girard,CEO,buyer,0.1088188204120155,clic email 05-21 (0.1088188204120155)
ENT-04398,CON-061562,Femke Fontaine,Head of People,buyer,0.027204705103003875,like LinkedIn 05-21 (0.027204705103003875)
ENT-01850,CON-063447,Marion Martin,Chargee de recrutement,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-09362,CON-062623,Diego Garnier,VP Human Resources,buyer,0.1088188204120155,clic email 05-21 (0.1088188204120155)
ENT-06586,CON-062892,Sanne Jansen,HR Manager,champion,5.242686244120386,clic email 06-15 (0.4924577653379665) · like LinkedIn 07-06 (0.5278031643091577) · clic email 07-16 (4.222425314473262)
ENT-06586,CON-062894,Julie Meyer,People Ops Coordinator,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-04626,CON-072170,Laura Lambert,HR Officer,utilisateur,0.0652912922472093,clic email 05-21 (0.0652912922472093)
ENT-09833,CON-016957,Julie Fontaine,HRBP,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-18558,CON-061138,Anais Bonnet,HR Intern,bruit,0.0,like LinkedIn 05-22 (0.0)
ENT-09049,CON-027685,Pierre Martin,Recruiter,utilisateur,0.017494368591315142,like LinkedIn 05-22 (0.017494368591315142)
ENT-18686,CON-038468,Pauline Visser,HR Director,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-20296,CON-036927,Nicolas Bonnet,HR Director,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-20518,CON-052996,Julien Michel,HR Assistant,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-20518,CON-043075,Alexandre Bernard,Chargee de recrutement,utilisateur,0.030459464863358834,like LinkedIn 05-30 (0.030459464863358834)
ENT-12486,CON-020080,Felix Ferrari,Talent Acquisition Manager,champion,2.332582478842019,clic email 05-22 (0.09330329915368077) · commentaire LinkedIn 07-11 (2.2392791796883382)
ENT-12486,CON-020079,Pierre Bonnet,People Ops Coordinator,utilisateur,0.13850374650130304,commentaire LinkedIn 06-05 (0.13850374650130304)
ENT-11617,CON-029014,Lucas Michel,Directrice RH,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-19185,CON-003049,Elena Faure,HR Assistant,utilisateur,0.09896309330796706,like LinkedIn 06-16 (0.09896309330796706)
ENT-19185,CON-003048,Greta Rousseau,HR Business Partner,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-09813,CON-022027,Elena Girard,Charge de recrutement,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-03525,CON-061406,Pauline Garcia,Recruiter,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-20452,CON-002945,Anna Guerin,Executive Assistant,bruit,0.0,like LinkedIn 05-22 (0.0)
ENT-13229,CON-053491,Quentin Lefebvre,Compensation & Benefits Manager,champion,1.6970562748477145,commentaire LinkedIn 07-07 (1.6970562748477145)
ENT-13229,CON-073511,Jonas Petit,Talent Acquisition Specialist,utilisateur,0.1760434915432427,clic email 05-22 (0.06997747436526057) · clic email 05-28 (0.10606601717798213)
ENT-20293,CON-008292,Manon Mercier,HR Officer,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-20297,CON-034709,Sophie Weber,HR Intern,bruit,0.0,clic email 05-22 (0.0)
ENT-07101,CON-060364,Thomas Rossi,People Ops Coordinator,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-02308,CON-058522,Florian Petit,HRBP,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-16622,CON-026946,Diego Petit,Responsable Recrutement,champion,0.06997747436526058,commentaire LinkedIn 05-22 (0.06997747436526058)
ENT-01963,CON-069004,Vincent Leroy,HRBP,champion,0.023325824788420192,like LinkedIn 05-22 (0.023325824788420192)
ENT-07189,CON-031731,Benjamin Simon,Head of Talent Acquisition,buyer,1.3195079107728942,clic email 06-26 (1.3195079107728942)
ENT-07189,CON-031732,Bastien Roux,Responsable Recrutement,champion,0.06997747436526058,commentaire LinkedIn 05-22 (0.06997747436526058)
ENT-17758,CON-046109,Quentin Ferrari,HR Business Partner,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-10297,CON-055489,Marion Jansen,HR Officer,utilisateur,0.32153203876088793,clic email 06-13 (0.32153203876088793)
ENT-10297,CON-020742,Quentin Fontaine,HR Officer,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-19855,CON-038355,Sanne Weber,HRBP,champion,0.06997747436526058,commentaire LinkedIn 05-22 (0.06997747436526058)
ENT-02003,CON-000709,Nora Chevalier,Recruiter,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-02360,CON-049167,Guillaume Weber,Chief People Officer,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-01900,CON-001772,Pierre Michel,Head of HR Operations,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-03382,CON-058869,Chloe Laurent,HR Intern,bruit,0.0,clic email 05-22 (0.0)
ENT-01418,CON-047770,Greta Dupont,HR Assistant,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-13822,CON-046286,Benjamin Garnier,Head of Talent Acquisition,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-14666,CON-044756,Hugo Smit,Head of People,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-06274,CON-018974,Romain Jansen,,sans_titre,0.13010820915836518,clic email 05-22 (0.05831456197105048) · clic email 05-25 (0.0717936471873147)
ENT-08364,CON-070460,Nora Chevalier,CHRO,buyer,0.4665164957684038,clic email 06-11 (0.4665164957684038)
ENT-08364,CON-020420,Sophie Fournier,People Ops Coordinator,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-03564,CON-038938,Guillaume Smit,Head of HR Operations,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-08165,CON-043354,Diego Navarro,Chargee de recrutement,utilisateur,2.0193832256202255,clic email 05-22 (0.06997747436526057) · clic email 07-09 (1.949405751254965)
ENT-19656,CON-010964,Chloe Girard,HR Director,buyer,1.741133916654572,clic email 05-22 (0.11662912394210095) · clic email 06-29 (1.6245047927124712)
ENT-13752,CON-001587,Nicolas Fournier,CEO,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-12195,CON-058614,Alexandre Roux,Chief People Officer,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-00168,CON-048782,Thomas Rousseau,Chargee de recrutement,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-08331,CON-044942,Pauline Fontaine,Executive Assistant,bruit,0.0,clic email 05-22 (0.0)
ENT-04412,CON-055186,Margaux Mercier,Compensation & Benefits Manager,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-04649,CON-021885,Jan Rousseau,People Ops Coordinator,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-04649,CON-015475,Laura Simon,HR Intern,bruit,0.0,clic email 06-15 (0.0)
ENT-11534,CON-071966,Pablo Dupont,VP People,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-12719,CON-009661,Marion Meyer,Office Manager,bruit,0.0,clic email 05-22 (0.0) · clic email 06-15 (0.0)
ENT-01893,CON-025258,Sanne Smit,,sans_titre,0.4061261981781178,clic email 06-19 (0.4061261981781178)
ENT-01893,CON-025256,Julie Serrano,HR Intern,bruit,0.0,commentaire LinkedIn 05-22 (0.0)
ENT-17873,CON-003271,Chloe Simon,Head of HR Operations,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-18585,CON-028506,Maxime Lambert,Talent Acquisition Manager,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-13134,CON-000812,Camille Michel,HR Officer,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-02886,CON-074326,Hugo Muller,VP Human Resources,buyer,0.27052217561021547,clic email 05-22 (0.11662912394210095) · like LinkedIn 06-15 (0.1538930516681145)
ENT-09319,CON-059917,Quentin Bernard,HR Manager,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-09319,CON-053640,Lea Girard,Executive Assistant,bruit,0.0,like LinkedIn 06-25 (0.0)
ENT-18533,CON-071910,Claire Muller,Head of Talent Acquisition,buyer,0.02915728098552524,like LinkedIn 05-22 (0.02915728098552524)
ENT-11675,CON-034957,Laura Chevalier,CEO,buyer,1.741133916654572,clic email 05-22 (0.11662912394210095) · clic email 06-29 (1.6245047927124712)
ENT-14645,CON-075007,Romain Martin,Head of HR Operations,buyer,0.16493848884661183,clic email 05-27 (0.16493848884661183)
ENT-14645,CON-075009,Emma Jansen,Talent Acquisition Specialist,utilisateur,0.1305825844944186,clic email 05-31 (0.1305825844944186)
ENT-14645,CON-075008,Nora Girard,CEO,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-07969,CON-073676,Romain Dupont,HR Officer,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-07944,CON-059589,Manon Girard,HR Intern,bruit,0.0,clic email 05-22 (0.0)
ENT-19451,CON-056735,Anais Roux,Directrice RH,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-19451,CON-056734,Julie Boyer,Office Manager,bruit,0.0,commentaire LinkedIn 07-10 (0.0) · clic email 07-12 (0.0)
ENT-08994,CON-037038,Felix Petit,HR Business Partner,champion,0.023325824788420192,like LinkedIn 05-22 (0.023325824788420192)
ENT-13183,CON-063703,Femke Visser,HR Intern,bruit,0.0,clic email 05-22 (0.0) · like LinkedIn 06-07 (0.0)
ENT-19112,CON-065007,Bastien Weber,Recruiter,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-19112,CON-061034,Bastien Fournier,Executive Assistant,bruit,0.0,like LinkedIn 05-27 (0.0)
ENT-08290,CON-012675,Hugo Garnier,Recruiter,utilisateur,0.06997747436526057,clic email 05-22 (0.06997747436526057)
ENT-01723,CON-075276,Maxime Bernard,HR Assistant,utilisateur,0.5573289121790019,clic email 05-22 (0.06997747436526057) · clic email 06-19 (0.48735143781374135)
ENT-03233,CON-060277,Julien Vincent,Executive Assistant,bruit,0.0,clic email 05-22 (0.0)
ENT-17265,CON-039818,Julien Moreau,Head of HR Operations,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-13490,CON-065335,Julie Fontaine,Directrice RH,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-06684,CON-031936,Sanne Bernard,HR Intern,bruit,0.0,clic email 05-22 (0.0)
ENT-18352,CON-010603,Bastien Fontaine,,sans_titre,0.05831456197105048,clic email 05-22 (0.05831456197105048)
ENT-15736,CON-007918,Lea Meyer,Executive Assistant,bruit,0.0,clic email 05-22 (0.0)
ENT-18787,CON-050567,Nora Visser,HR Director,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-11793,CON-003068,Romain Martin,HR Director,buyer,0.02915728098552524,like LinkedIn 05-22 (0.02915728098552524)
ENT-01435,CON-045366,Lea Dupont,HR Manager,champion,1.3928809012737986,clic email 06-30 (1.3928809012737986)
ENT-01435,CON-051698,Femke Girard,,sans_titre,0.05831456197105048,clic email 05-22 (0.05831456197105048)
ENT-15014,CON-017144,Bastien Chevalier,People Ops Coordinator,utilisateur,0.017494368591315142,like LinkedIn 05-22 (0.017494368591315142)
ENT-12481,CON-010571,Nicolas Visser,Responsable Recrutement,champion,2.1924378968722547,like LinkedIn 06-09 (0.08122523963562356) · clic email 07-06 (2.111212657236631)
ENT-12481,CON-010575,Margaux Lambert,HR Manager,champion,0.09330329915368077,clic email 05-22 (0.09330329915368077)
ENT-08349,CON-050968,Antoine Roux,VP People,buyer,0.11662912394210095,clic email 05-22 (0.11662912394210095)
ENT-10931,CON-036759,Julie Visser,,sans_titre,0.05831456197105048,clic email 05-22 (0.05831456197105048)
ENT-06739,CON-004719,Femke Garnier,Executive Assistant,bruit,0.0,clic email 05-23 (0.0)
ENT-03704,CON-056531,Jonas Girard,Recruiter,utilisateur,0.4255933240034748,commentaire LinkedIn 05-23 (0.056249999999999994) · clic email 06-15 (0.3693433240034748)
ENT-06769,CON-030414,Emil Smit,HR Business Partner,champion,0.1,clic email 05-23 (0.1)
ENT-18350,CON-020204,Diego Dupont,HR Assistant,utilisateur,0.075,clic email 05-23 (0.075)
ENT-17733,CON-070606,Romain Fontaine,HR Business Partner,champion,0.1,clic email 05-23 (0.1)
ENT-04196,CON-001028,Claire Moreau,HR Assistant,utilisateur,0.18867874248827982,clic email 05-23 (0.075) · clic email 05-29 (0.11367874248827983)
ENT-17346,CON-061688,Jan Bernard,HR Business Partner,champion,4.550483399593905,like LinkedIn 05-23 (0.025) · clic email 07-17 (4.525483399593905)
ENT-04239,CON-050651,Femke Muller,Charge de recrutement,utilisateur,3.898811502509931,clic email 07-19 (3.898811502509931)
ENT-04239,CON-050652,Benjamin Michel,HR Officer,utilisateur,0.2729261866159342,clic email 05-23 (0.075) · clic email 06-06 (0.1979261866159342)
ENT-04239,CON-050654,Greta Dupont,People Ops Coordinator,utilisateur,0.24367571890687068,like LinkedIn 06-29 (0.24367571890687068)
ENT-04761,CON-054104,Alexandre Blanc,Recruiter,utilisateur,0.1979261866159342,clic email 06-06 (0.1979261866159342)
ENT-04761,CON-006457,Lucas Martin,Responsable Recrutement,champion,0.15000000000000002,commentaire LinkedIn 06-02 (0.15000000000000002)
ENT-04761,CON-006456,Lea Simon,HR Assistant,utilisateur,0.075,clic email 05-23 (0.075)
ENT-20310,CON-009628,Anna Rousseau,Chargee de recrutement,utilisateur,4.253642703821396,clic email 05-23 (0.075) · clic email 07-20 (4.178642703821396)
ENT-01578,CON-073611,Julie Muller,HRBP,champion,0.1,clic email 05-23 (0.1)
ENT-00299,CON-059565,Bastien Serrano,Talent Acquisition Manager,champion,1.6,clic email 07-02 (1.6)
ENT-00299,CON-059567,Julie Simon,HR Manager,champion,1.3928809012737986,clic email 06-30 (1.3928809012737986)
ENT-00299,CON-059570,Margaux Visser,Talent Acquisition Specialist,utilisateur,0.056249999999999994,commentaire LinkedIn 05-23 (0.056249999999999994)
ENT-04456,CON-064077,Nicolas Guerin,HR Assistant,utilisateur,0.01875,like LinkedIn 05-23 (0.01875)
ENT-01075,CON-062131,Marion Navarro,Recruiter,utilisateur,0.075,clic email 05-23 (0.075)
ENT-04885,CON-004173,Quentin Bernard,HR Assistant,utilisateur,0.075,clic email 05-23 (0.075)
ENT-04885,CON-010040,Camille Muller,Office Manager,bruit,0.0,like LinkedIn 06-04 (0.0)
ENT-19601,CON-027904,Laura Moreau,Office Manager,bruit,0.0,clic email 05-23 (0.0)
ENT-20121,CON-022089,Pierre Guerin,Executive Assistant,bruit,0.0,clic email 05-23 (0.0)
ENT-16101,CON-052528,Femke Lefebvre,HR Intern,bruit,0.0,clic email 05-23 (0.0)
ENT-16920,CON-073998,Marion Michel,,sans_titre,0.0625,clic email 05-23 (0.0625)
ENT-10130,CON-061680,Pierre Laurent,Recruiter,utilisateur,0.056249999999999994,commentaire LinkedIn 05-23 (0.056249999999999994)
ENT-09884,CON-000198,Sanne Ferrari,HR Assistant,utilisateur,0.01875,like LinkedIn 05-23 (0.01875)
ENT-02064,CON-030449,Pierre Serrano,Head of HR Operations,buyer,0.09375,commentaire LinkedIn 05-23 (0.09375)
ENT-02064,CON-030451,Julie Guerin,Executive Assistant,bruit,0.0,clic email 05-28 (0.0)
ENT-12657,CON-002796,Diego Fournier,People Ops Coordinator,utilisateur,0.075,clic email 05-23 (0.075)
ENT-12407,CON-022652,Julie Durand,Chargee de recrutement,utilisateur,0.08615237662477764,clic email 05-25 (0.08615237662477764)
ENT-12407,CON-022654,Romain Visser,People Ops Coordinator,utilisateur,0.075,clic email 05-23 (0.075)
ENT-00924,CON-047043,Florian Roux,,sans_titre,1.687004792712471,clic email 05-23 (0.0625) · clic email 07-09 (1.624504792712471)
ENT-00924,CON-047045,Vincent Fischer,People Ops Manager,champion,1.2125732532083187,clic email 06-28 (1.2125732532083187)
ENT-07118,CON-000586,Nicolas Lambert,HR Business Partner,champion,1.299603834169977,like LinkedIn 07-19 (1.299603834169977)
ENT-07118,CON-037140,Emil Lefebvre,HR Director,buyer,0.7578582832551991,like LinkedIn 07-08 (0.7578582832551991)
ENT-07118,CON-037141,Sarah Garcia,HR Assistant,utilisateur,0.075,clic email 05-23 (0.075)
ENT-01069,CON-065245,Florian Rossi,HR Officer,utilisateur,0.01875,like LinkedIn 05-23 (0.01875)
ENT-14244,CON-014212,Chloe Lambert,HR Manager,champion,0.1,clic email 05-23 (0.1)
ENT-06962,CON-063091,Sophie Garnier,HR Manager,champion,0.34822022531844965,clic email 06-10 (0.34822022531844965)
ENT-06962,CON-015502,Elise Chevalier,Head of HR Operations,buyer,0.25,clic email 06-02 (0.25)
ENT-06962,CON-015503,Sophie Vincent,HR Intern,bruit,0.0,like LinkedIn 05-23 (0.0)
ENT-20288,CON-027778,Claire Petit,Compensation & Benefits Manager,champion,0.1,clic email 05-23 (0.1)
ENT-08734,CON-020429,Anais Moreau,Compensation & Benefits Manager,champion,0.025,like LinkedIn 05-23 (0.025)
ENT-03827,CON-067417,Emil Dupont,Recruiter,utilisateur,0.075,clic email 05-23 (0.075)
ENT-20001,CON-031839,Greta Boyer,Talent Acquisition Specialist,utilisateur,0.3,clic email 06-12 (0.3)
ENT-20001,CON-047728,Quentin Chevalier,Compensation & Benefits Manager,champion,0.1,clic email 05-23 (0.1)
ENT-17533,CON-055473,Julien Fischer,HR Officer,utilisateur,0.11367874248827983,clic email 05-29 (0.11367874248827983)
ENT-17533,CON-055476,Julien Rossi,Compensation & Benefits Manager,champion,0.1,clic email 05-23 (0.1)
ENT-04887,CON-065058,Elena Rousseau,HR Manager,champion,0.1,clic email 05-23 (0.1)
ENT-02571,CON-075052,Benjamin Leroy,HR Business Partner,champion,0.1,clic email 05-23 (0.1)
ENT-04422,CON-038512,Guillaume Roux,Executive Assistant,bruit,0.0,clic email 05-23 (0.0) · clic email 06-21 (0.0)
ENT-10440,CON-038220,Anais Moreau,Charge de recrutement,utilisateur,0.12183785945343534,clic email 05-30 (0.12183785945343534)
ENT-10440,CON-038222,Laura Leroy,HR Intern,bruit,0.0,clic email 05-23 (0.0) · like LinkedIn 07-16 (0.0)
ENT-15270,CON-046099,Ines Martin,Charge de recrutement,utilisateur,0.056249999999999994,commentaire LinkedIn 05-23 (0.056249999999999994)
ENT-03921,CON-002018,Alexandre Petit,People Ops Manager,champion,0.13195079107728946,clic email 05-27 (0.13195079107728946)
ENT-03921,CON-002016,Jan Girard,Directeur RH,buyer,0.09375,commentaire LinkedIn 05-23 (0.09375)
ENT-20096,CON-029887,Claire Rossi,Head of HR Operations,buyer,0.09375,commentaire LinkedIn 05-23 (0.09375)
ENT-17897,CON-028080,Elena Moreau,Head of HR Operations,buyer,0.125,clic email 05-23 (0.125)
ENT-03429,CON-002692,Antoine Muller,Compensation & Benefits Manager,champion,0.07500000000000001,commentaire LinkedIn 05-23 (0.07500000000000001)
ENT-02151,CON-036057,Camille Petit,Talent Acquisition Specialist,utilisateur,0.075,clic email 05-23 (0.075)
ENT-14747,CON-018492,Felix Laurent,Responsable Recrutement,champion,0.8953116841917945,like LinkedIn 05-29 (0.037892914162759944) · clic email 06-23 (0.8574187700290345)
ENT-14747,CON-018493,Florian Moreau,Talent Acquisition Specialist,utilisateur,0.075,clic email 05-23 (0.075)
ENT-00132,CON-009836,Julie Weber,Chargee de recrutement,utilisateur,0.0923358310008687,clic email 05-26 (0.0923358310008687)
ENT-00132,CON-009837,Sarah Leroy,Chargee de recrutement,utilisateur,0.056249999999999994,commentaire LinkedIn 05-23 (0.056249999999999994)
ENT-15178,CON-010250,Romain Blanc,People Ops Coordinator,utilisateur,0.075,clic email 05-23 (0.075)
ENT-12398,CON-047296,Bastien Navarro,Chargee de recrutement,utilisateur,0.075,clic email 05-23 (0.075)
ENT-10116,CON-050769,Romain Garcia,HR Business Partner,champion,0.2,clic email 05-23 (0.1) · clic email 05-23 (0.1)
ENT-15859,CON-031769,Camille Smit,Talent Acquisition Specialist,utilisateur,0.848528137423857,clic email 06-27 (0.848528137423857)
ENT-15859,CON-031764,Marta Bernard,Executive Assistant,bruit,0.0,clic email 05-23 (0.0)
ENT-18117,CON-001718,Ines Mercier,Responsable Recrutement,champion,0.1,clic email 05-23 (0.1)
ENT-09077,CON-001340,Jonas Petit,HR Business Partner,champion,0.1,clic email 05-23 (0.1)
ENT-14654,CON-065905,Elena Weber,HR Officer,utilisateur,0.056249999999999994,commentaire LinkedIn 05-23 (0.056249999999999994)
ENT-18983,CON-023439,Romain Chevalier,HR Assistant,utilisateur,0.1979261866159342,clic email 06-06 (0.1979261866159342)
ENT-18983,CON-007849,Guillaume Navarro,Talent Acquisition Manager,champion,0.1,clic email 05-23 (0.1)
ENT-20099,CON-032759,Sarah Ferrari,Chargee de recrutement,utilisateur,0.075,clic email 05-23 (0.075)
ENT-14431,CON-065046,Femke Roux,Recruiter,utilisateur,0.075,clic email 05-23 (0.075)
ENT-04349,CON-003016,Femke Blanc,VP Human Resources,buyer,0.125,clic email 05-23 (0.125)
ENT-07100,CON-032953,Camille Jansen,CEO,buyer,1.3195079107728942,clic email 06-26 (1.3195079107728942)
ENT-07100,CON-032952,Emil Weber,HR Manager,champion,0.1,clic email 05-23 (0.1)
ENT-07192,CON-072038,Pablo Dupont,VP Human Resources,buyer,0.03125,like LinkedIn 05-23 (0.03125)
ENT-14642,CON-036018,Pierre Dupont,Executive Assistant,bruit,0.0,clic email 05-23 (0.0)
ENT-13230,CON-006618,Pierre Moreau,Head of People,buyer,1.8553946420410408,clic email 06-26 (1.3195079107728942) · like LinkedIn 07-03 (0.5358867312681466)
ENT-13230,CON-006619,Bastien Dupont,HR Assistant,utilisateur,1.8467166200173741,clic email 06-25 (0.7386866480069496) · commentaire LinkedIn 07-05 (1.1080299720104245)
ENT-13230,CON-028274,Camille Dupont,Responsable Recrutement,champion,0.7248019170849884,commentaire LinkedIn 05-23 (0.07500000000000001) · clic email 06-19 (0.6498019170849885)
ENT-13230,CON-006617,Hugo Garcia,People Ops Coordinator,utilisateur,0.056839371244139916,like LinkedIn 06-08 (0.056839371244139916)
ENT-03582,CON-071390,Bastien Chevalier,Recruiter,utilisateur,0.075,clic email 05-23 (0.075)
ENT-18872,CON-040358,Pablo Michel,HR Assistant,utilisateur,0.7917047464637365,clic email 06-26 (0.7917047464637365)
ENT-18872,CON-066298,Sanne Guerin,Executive Assistant,bruit,0.0,like LinkedIn 05-23 (0.0) · clic email 07-09 (0.0)
ENT-12746,CON-012702,Claire Petit,COO,buyer,1.7495047927124712,clic email 05-23 (0.125) · like LinkedIn 07-19 (1.6245047927124712)
ENT-20024,CON-036019,Nora Bernard,Talent Acquisition Specialist,utilisateur,2.6472563100871036,clic email 05-23 (0.075) · clic email 07-13 (2.5722563100871034)
ENT-05350,CON-023270,Elise Garcia,Charge de recrutement,utilisateur,2.475,clic email 05-23 (0.075) · clic email 07-12 (2.4)
ENT-00004,CON-037668,Antoine Martin,Head of HR Operations,buyer,0.125,clic email 05-23 (0.125)
ENT-12636,CON-053452,Bastien Fischer,Responsable Recrutement,champion,0.1,clic email 05-23 (0.1)
ENT-00166,CON-062401,Hugo Garcia,,sans_titre,1.0923900371802666,clic email 05-23 (0.0625) · clic email 06-10 (0.217637640824031) · like LinkedIn 07-19 (0.8122523963562356)
ENT-06469,CON-067590,Julie Fournier,Executive Assistant,bruit,0.0,clic email 05-23 (0.0)
ENT-16468,CON-018261,Lucas Fournier,Recruiter,utilisateur,0.075,clic email 05-23 (0.075)
ENT-03739,CON-005003,Nicolas Mercier,HRBP,champion,0.10717734625362929,clic email 05-24 (0.10717734625362929)
ENT-01828,CON-073765,Nicolas Faure,Talent Acquisition Specialist,utilisateur,3.186914738277501,like LinkedIn 05-24 (0.020095752422555492) · clic email 07-16 (3.166818985854946)
ENT-02394,CON-065822,Laura Faure,HR Business Partner,champion,0.10717734625362929,clic email 05-24 (0.10717734625362929)
ENT-06537,CON-009537,Bastien Lefebvre,Talent Acquisition Specialist,utilisateur,0.48735143781374135,clic email 06-19 (0.48735143781374135)
ENT-06537,CON-009536,Bastien Moreau,People Ops Coordinator,utilisateur,0.08038300969022197,clic email 05-24 (0.08038300969022197)
ENT-08675,CON-047277,Pauline Petit,HRBP,champion,0.10717734625362929,clic email 05-24 (0.10717734625362929)
ENT-18056,CON-062015,Anais Garcia,Recruiter,utilisateur,0.08038300969022197,clic email 05-24 (0.08038300969022197)
ENT-07266,CON-014581,Thomas Garcia,Head of Talent Acquisition,buyer,0.1339716828170366,clic email 05-24 (0.1339716828170366)
ENT-15500,CON-052483,Manon Chevalier,VP Human Resources,buyer,0.1339716828170366,clic email 05-24 (0.1339716828170366)
ENT-09902,CON-014529,Jonas Girard,Chief People Officer,buyer,0.1339716828170366,clic email 05-24 (0.1339716828170366)
ENT-09902,CON-014531,Julien Garcia,HR Intern,bruit,0.0,clic email 06-14 (0.0)
ENT-04127,CON-015781,Lea Laurent,Executive Assistant,bruit,0.0,clic email 05-24 (0.0) · clic email 05-28 (0.0)
ENT-18921,CON-010730,Hugo Leroy,People Ops Coordinator,utilisateur,3.47449555938565,clic email 05-24 (0.08038300969022197) · clic email 07-17 (3.394112549695428)
ENT-01304,CON-066752,Claire Fontaine,Chief People Officer,buyer,0.1339716828170366,clic email 05-24 (0.1339716828170366)
ENT-19767,CON-025824,Vincent Jansen,HR Manager,champion,0.6295076842313038,clic email 05-24 (0.10717734625362929) · commentaire LinkedIn 06-20 (0.5223303379776745)
